기준년월,국가한글명,업종한글명,위험지수(Risk Index)
2024-02,말레이시아,창고 및 운송관련 서비스업,2
2024-02,말레이시아,펄프  종이 및 종이제품 제조업,2
2024-02,말레이시아,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,멕시코,1차 금속 제조업,4
2024-02,멕시코,고무 및 플라스틱제품 제조업,4
2024-02,멕시코,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,멕시코,금융업,5
2024-02,멕시코,기타 기계 및 장비 제조업,4
2024-02,멕시코,도매 및 상품 중개업,4
2024-02,멕시코,섬유제품 제조업; 의복제외,4
2024-02,멕시코,소매업; 자동차 제외,2
2024-02,멕시코,자동차 및 부품 판매업,4
2024-02,멕시코,자동차 및 트레일러 제조업,3
2024-02,멕시코,전기장비 제조업,4
2024-02,멕시코,전문 서비스업,5
2024-02,멕시코,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,멕시코,종합 건설업,2
2024-02,멕시코,컴퓨터 프로그래밍  시스템 통합 및 관리업,4
2024-02,멕시코,펄프  종이 및 종이제품 제조업,3
2024-02,멕시코,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,모로코,가구 제조업,2
2024-02,모로코,도매 및 상품 중개업,4
2024-02,모로코,자동차 및 부품 판매업,3
2024-02,모리셔스,도매 및 상품 중개업,4
2024-02,몰타,도매 및 상품 중개업,1
2024-02,몰타,자동차 및 부품 판매업,1
2024-02,몽골,도매 및 상품 중개업,4
2024-02,미국,1차 금속 제조업,2
2024-02,미국,가구 제조업,2
2024-02,미국,가죽  가방 및 신발 제조업,2
2024-02,미국,건축기술  엔지니어링 및 기타 과학기술 서비스업,2
2024-02,미국,고무 및 플라스틱제품 제조업,3
2024-02,미국,공공행정  국방 및 사회보장 행정,2
2024-02,미국,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,미국,기타 기계 및 장비 제조업,3
2024-02,미국,기타 운송장비 제조업,2
2024-02,미국,기타 제품 제조업,4
2024-02,미국,도매 및 상품 중개업,3
2024-02,미국,목재 및 나무제품 제조업; 가구 제외,1
2024-02,미국,비금속 광물제품 제조업,4
2024-02,미국,사업지원 서비스업,3
2024-02,미국,산업용 기계 및 장비 수리업,2
2024-02,미국,섬유제품 제조업; 의복제외,4
2024-02,미국,소매업; 자동차 제외,3
2024-02,미국,식료품 제조업,2
2024-02,미국,영상ㆍ오디오 기록물 제작 및 배급업,2
2024-02,미국,우편 및 통신업,3
2024-02,미국,음료 제조업,4
2024-02,미국,의료  정밀  광학기기 및 시계 제조업,4
2024-02,미국,의료용 물질 및 의약품 제조업,3
2024-02,미국,의복  의복 액세서리 및 모피제품 제조업,4
2024-02,미국,인쇄 및 기록매체 복제업,1
2024-02,미국,자동차 및 부품 판매업,4
2024-02,미국,자동차 및 트레일러 제조업,4
2024-02,미국,전기  가스  증기 및 공기조절 공급업,4
2024-02,미국,전기장비 제조업,4
2024-02,미국,전문 서비스업,4
2024-02,미국,전문직별 공사업,3
2024-02,미국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,3
2024-02,미국,정보서비스업,1
2024-02,미국,창고 및 운송관련 서비스업,4
2024-02,미국,출판업,5
2024-02,미국,펄프  종이 및 종이제품 제조업,3
2024-02,미국,항공 운송업,2
2024-02,미국,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,미얀마,공공행정  국방 및 사회보장 행정,3
2024-02,미얀마,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,미얀마,도매 및 상품 중개업,5
2024-02,바레인,종합 건설업,5
2024-02,바베이도스,금융 및 보험 관련 서비스업,2
2024-02,바하마,도매 및 상품 중개업,2
2024-02,방글라데시,도매 및 상품 중개업,5
2024-02,방글라데시,섬유제품 제조업; 의복제외,3
2024-02,방글라데시,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,방글라데시,전기장비 제조업,3
2024-02,베트남,1차 금속 제조업,4
2024-02,베트남,가구 제조업,4
2024-02,베트남,가죽  가방 및 신발 제조업,4
2024-02,베트남,고무 및 플라스틱제품 제조업,4
2024-02,베트남,금속가공제품 제조업; 기계 및 가구 제외,5
2024-02,베트남,기타 기계 및 장비 제조업,5
2024-02,베트남,기타 운송장비 제조업,2
2024-02,베트남,기타 제품 제조업,3
2024-02,베트남,도매 및 상품 중개업,4
2024-02,베트남,목재 및 나무제품 제조업; 가구 제외,3
2024-02,베트남,비금속 광물제품 제조업,2
2024-02,베트남,섬유제품 제조업; 의복제외,5
2024-02,베트남,식료품 제조업,5
2024-02,베트남,음료 제조업,2
2024-02,베트남,의료  정밀  광학기기 및 시계 제조업,3
2024-02,베트남,의복  의복 액세서리 및 모피제품 제조업,4
2024-02,베트남,자동차 및 부품 판매업,5
2024-02,베트남,자동차 및 트레일러 제조업,4
2024-02,베트남,전기장비 제조업,5
2024-02,베트남,전문직별 공사업,2
2024-02,베트남,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,베트남,창고 및 운송관련 서비스업,3
2024-02,베트남,코크스  연탄 및 석유정제품 제조업,3
2024-02,베트남,펄프  종이 및 종이제품 제조업,5
2024-02,베트남,화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,벨기에,고무 및 플라스틱제품 제조업,3
2024-02,벨기에,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,벨기에,기타 기계 및 장비 제조업,3
2024-02,벨기에,도매 및 상품 중개업,2
2024-02,벨기에,섬유제품 제조업; 의복제외,4
2024-02,벨기에,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,벨기에,자동차 및 트레일러 제조업,2
2024-02,벨기에,전기장비 제조업,2
2024-02,벨기에,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,벨라루스,자동차 및 부품 판매업,3
2024-02,벨라루스,종합 건설업,2
2024-02,벨리즈,금융 및 보험 관련 서비스업,2
2024-02,보스니아-헤르체코비나,자동차 및 부품 판매업,3
2024-02,볼리비아,도매 및 상품 중개업,4
2024-02,볼리비아,자동차 및 부품 판매업,4
2024-02,북마케도니아,자동차 및 부품 판매업,5
2024-02,불가리아,기타 제품 제조업,2
2024-02,불가리아,도매 및 상품 중개업,4
2024-02,불가리아,자동차 및 부품 판매업,4
2024-02,불가리아,펄프  종이 및 종이제품 제조업,2
2024-02,브라질,1차 금속 제조업,2
2024-02,브라질,가죽  가방 및 신발 제조업,4
2024-02,브라질,고무 및 플라스틱제품 제조업,4
2024-02,브라질,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,브라질,기타 기계 및 장비 제조업,2
2024-02,브라질,도매 및 상품 중개업,5
2024-02,브라질,사업지원 서비스업,4
2024-02,브라질,섬유제품 제조업; 의복제외,4
2024-02,브라질,소매업; 자동차 제외,4
2024-02,브라질,식료품 제조업,2
2024-02,브라질,의료  정밀  광학기기 및 시계 제조업,3
2024-02,브라질,의료용 물질 및 의약품 제조업,2
2024-02,브라질,의복  의복 액세서리 및 모피제품 제조업,4
2024-02,브라질,자동차 및 부품 판매업,4
2024-02,브라질,자동차 및 트레일러 제조업,4
2024-02,브라질,전기장비 제조업,4
2024-02,브라질,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,브라질,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-02,브라질,펄프  종이 및 종이제품 제조업,5
2024-02,브라질,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,사우디아라비아,가구 제조업,5
2024-02,사우디아라비아,고무 및 플라스틱제품 제조업,3
2024-02,사우디아라비아,금속가공제품 제조업; 기계 및 가구 제외,5
2024-02,사우디아라비아,기타 기계 및 장비 제조업,4
2024-02,사우디아라비아,도매 및 상품 중개업,4
2024-02,사우디아라비아,사업시설 관리 및 조경 서비스업,3
2024-02,사우디아라비아,사업지원 서비스업,5
2024-02,사우디아라비아,자동차 및 부품 판매업,3
2024-02,사우디아라비아,전기장비 제조업,2
2024-02,사우디아라비아,전문직별 공사업,4
2024-02,사우디아라비아,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,사이프러스,도매 및 상품 중개업,2
2024-02,세르비아,도매 및 상품 중개업,4
2024-02,세르비아,자동차 및 부품 판매업,4
2024-02,세르비아,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,세이셸,자동차 및 트레일러 제조업,3
2024-02,수리남,도매 및 상품 중개업,3
2024-02,스리랑카,고무 및 플라스틱제품 제조업,2
2024-02,스리랑카,도매 및 상품 중개업,4
2024-02,스리랑카,섬유제품 제조업; 의복제외,2
2024-02,스리랑카,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,스리랑카,자동차 및 트레일러 제조업,3
2024-02,스웨덴,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,스웨덴,기타 기계 및 장비 제조업,2
2024-02,스웨덴,도매 및 상품 중개업,3
2024-02,스웨덴,연구개발업,3
2024-02,스웨덴,자동차 및 부품 판매업,2
2024-02,스웨덴,자동차 및 트레일러 제조업,1
2024-02,스웨덴,전기장비 제조업,1
2024-02,스웨덴,전문 서비스업,1
2024-02,스웨덴,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-02,스웨덴,펄프  종이 및 종이제품 제조업,2
2024-02,스위스,고무 및 플라스틱제품 제조업,2
2024-02,스위스,기타 기계 및 장비 제조업,1
2024-02,스위스,기타 운송장비 제조업,1
2024-02,스위스,기타 제품 제조업,1
2024-02,스위스,담배 제조업,2
2024-02,스위스,도매 및 상품 중개업,3
2024-02,스위스,사업지원 서비스업,5
2024-02,스위스,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,스위스,임대업; 부동산 제외,1
2024-02,스위스,자동차 및 부품 판매업,1
2024-02,스위스,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,스위스,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,스페인,1차 금속 제조업,1
2024-02,스페인,개인 및 소비용품 수리업,4
2024-02,스페인,건축기술  엔지니어링 및 기타 과학기술 서비스업,1
2024-02,스페인,고무 및 플라스틱제품 제조업,3
2024-02,스페인,금속가공제품 제조업; 기계 및 가구 제외,1
2024-02,스페인,기타 기계 및 장비 제조업,1
2024-02,스페인,기타 제품 제조업,1
2024-02,스페인,도매 및 상품 중개업,4
2024-02,스페인,섬유제품 제조업; 의복제외,4
2024-02,스페인,소매업; 자동차 제외,3
2024-02,스페인,자동차 및 부품 판매업,3
2024-02,스페인,자동차 및 트레일러 제조업,2
2024-02,스페인,전기  가스  증기 및 공기조절 공급업,2
2024-02,스페인,전기장비 제조업,2
2024-02,스페인,전문직별 공사업,1
2024-02,스페인,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,스페인,컴퓨터 프로그래밍  시스템 통합 및 관리업,1
2024-02,스페인,펄프  종이 및 종이제품 제조업,1
2024-02,스페인,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,슬로바키아,고무 및 플라스틱제품 제조업,4
2024-02,슬로바키아,기타 기계 및 장비 제조업,2
2024-02,슬로바키아,도매 및 상품 중개업,2
2024-02,슬로바키아,비금속 광물제품 제조업,2
2024-02,슬로바키아,소매업; 자동차 제외,2
2024-02,슬로바키아,의료  정밀  광학기기 및 시계 제조업,1
2024-02,슬로바키아,자동차 및 트레일러 제조업,2
2024-02,슬로바키아,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,슬로베니아,도매 및 상품 중개업,1
2024-02,슬로베니아,자동차 및 부품 판매업,2
2024-02,슬로베니아,전기장비 제조업,2
2024-02,슬로베니아,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,싱가포르,1차 금속 제조업,2
2024-02,싱가포르,고무 및 플라스틱제품 제조업,1
2024-02,싱가포르,금속가공제품 제조업; 기계 및 가구 제외,1
2024-02,싱가포르,금융업,1
2024-02,싱가포르,기타 기계 및 장비 제조업,1
2024-02,싱가포르,기타 운송장비 제조업,4
2024-02,싱가포르,도매 및 상품 중개업,3
2024-02,싱가포르,소매업; 자동차 제외,1
2024-02,싱가포르,식료품 제조업,4
2024-02,싱가포르,연구개발업,1
2024-02,싱가포르,음료 제조업,1
2024-02,싱가포르,인쇄 및 기록매체 복제업,1
2024-02,싱가포르,자동차 및 부품 판매업,1
2024-02,싱가포르,전기장비 제조업,2
2024-02,싱가포르,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,3
2024-02,싱가포르,종합 건설업,1
2024-02,싱가포르,창고 및 운송관련 서비스업,2
2024-02,싱가포르,출판업,1
2024-02,싱가포르,코크스  연탄 및 석유정제품 제조업,4
2024-02,싱가포르,펄프  종이 및 종이제품 제조업,2
2024-02,싱가포르,폐기물 수집  운반  처리 및 원료 재생업,5
2024-02,싱가포르,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,아랍에미리트 연합,고무 및 플라스틱제품 제조업,4
2024-02,아랍에미리트 연합,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,아랍에미리트 연합,도매 및 상품 중개업,4
2024-02,아랍에미리트 연합,소매업; 자동차 제외,4
2024-02,아랍에미리트 연합,자동차 및 부품 판매업,5
2024-02,아랍에미리트 연합,전기장비 제조업,2
2024-02,아랍에미리트 연합,종합 건설업,4
2024-02,아랍에미리트 연합,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-02,아랍에미리트 연합,펄프  종이 및 종이제품 제조업,3
2024-02,아랍에미리트 연합,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,아르헨티나,고무 및 플라스틱제품 제조업,2
2024-02,아르헨티나,기타 기계 및 장비 제조업,2
2024-02,아르헨티나,도매 및 상품 중개업,5
2024-02,아르헨티나,섬유제품 제조업; 의복제외,4
2024-02,아르헨티나,소매업; 자동차 제외,5
2024-02,아르헨티나,자동차 및 부품 판매업,2
2024-02,아르헨티나,전기장비 제조업,4
2024-02,아르헨티나,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,아르헨티나,펄프  종이 및 종이제품 제조업,4
2024-02,아르헨티나,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,아이슬란드,고무 및 플라스틱제품 제조업,1
2024-02,아이티,자동차 및 부품 판매업,3
2024-02,아일랜드,고무 및 플라스틱제품 제조업,1
2024-02,아일랜드,도매 및 상품 중개업,3
2024-02,아일랜드,자동차 및 부품 판매업,2
2024-02,아일랜드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,아일랜드,컴퓨터 프로그래밍  시스템 통합 및 관리업,1
2024-02,아일랜드,코크스  연탄 및 석유정제품 제조업,1
2024-02,아제르바이잔,자동차 및 부품 판매업,4
2024-02,알제리,비금속 광물제품 제조업,3
2024-02,알제리,자동차 및 부품 판매업,4
2024-02,알제리,전기장비 제조업,5
2024-02,알제리,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,알제리,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,에콰도르,고무 및 플라스틱제품 제조업,4
2024-02,에콰도르,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,에콰도르,도매 및 상품 중개업,4
2024-02,에콰도르,식료품 제조업,3
2024-02,에콰도르,자동차 및 부품 판매업,4
2024-02,에콰도르,자동차 및 트레일러 제조업,2
2024-02,에콰도르,전기장비 제조업,2
2024-02,에콰도르,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,엘살바도르,도매 및 상품 중개업,2
2024-02,엘살바도르,섬유제품 제조업; 의복제외,3
2024-02,엘살바도르,자동차 및 부품 판매업,5
2024-02,영국,1차 금속 제조업,3
2024-02,영국,개인 및 소비용품 수리업,1
2024-02,영국,고무 및 플라스틱제품 제조업,3
2024-02,영국,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,영국,금융업,3
2024-02,영국,기타 개인 서비스업,1
2024-02,영국,기타 기계 및 장비 제조업,3
2024-02,영국,기타 운송장비 제조업,1
2024-02,영국,기타 전문  과학 및 기술 서비스업,1
2024-02,영국,기타 제품 제조업,3
2024-02,영국,도매 및 상품 중개업,3
2024-02,영국,사업지원 서비스업,3
2024-02,영국,섬유제품 제조업; 의복제외,4
2024-02,영국,소매업; 자동차 제외,3
2024-02,영국,우편 및 통신업,3
2024-02,영국,의료  정밀  광학기기 및 시계 제조업,1
2024-02,영국,의복  의복 액세서리 및 모피제품 제조업,3
2024-02,영국,자동차 및 부품 판매업,4
2024-02,영국,자동차 및 트레일러 제조업,2
2024-02,영국,전기장비 제조업,4
2024-02,영국,전문 서비스업,1
2024-02,영국,전문직별 공사업,1
2024-02,영국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,영국,종합 건설업,1
2024-02,영국,창고 및 운송관련 서비스업,2
2024-02,영국,출판업,2
2024-02,영국,펄프  종이 및 종이제품 제조업,2
2024-02,영국,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,오만,도매 및 상품 중개업,4
2024-02,오스트리아,고무 및 플라스틱제품 제조업,2
2024-02,오스트리아,금융업,1
2024-02,오스트리아,도매 및 상품 중개업,3
2024-02,오스트리아,자동차 및 부품 판매업,3
2024-02,오스트리아,자동차 및 트레일러 제조업,4
2024-02,오스트리아,전기장비 제조업,1
2024-02,온두라스,도매 및 상품 중개업,3
2024-02,온두라스,섬유제품 제조업; 의복제외,3
2024-02,온두라스,자동차 및 부품 판매업,3
2024-02,요르단,도매 및 상품 중개업,4
2024-02,요르단,자동차 및 부품 판매업,2
2024-02,우루과이,도매 및 상품 중개업,3
2024-02,우루과이,자동차 및 부품 판매업,2
2024-02,우즈베키스탄,고무 및 플라스틱제품 제조업,3
2024-02,우즈베키스탄,기타 기계 및 장비 제조업,5
2024-02,우즈베키스탄,도매 및 상품 중개업,4
2024-02,우즈베키스탄,자동차 및 트레일러 제조업,2
2024-02,우즈베키스탄,전기장비 제조업,4
2024-02,우크라이나,고무 및 플라스틱제품 제조업,4
2024-02,우크라이나,도매 및 상품 중개업,5
2024-02,우크라이나,자동차 및 부품 판매업,3
2024-02,우크라이나,자동차 및 트레일러 제조업,5
2024-02,이라크,자동차 및 부품 판매업,5
2024-02,이란,고무 및 플라스틱제품 제조업,5
2024-02,이란,기타 기계 및 장비 제조업,4
2024-02,이란,도매 및 상품 중개업,5
2024-02,이란,소매업; 자동차 제외,5
2024-02,이란,자동차 및 부품 판매업,5
2024-02,이란,자동차 및 트레일러 제조업,5
2024-02,이란,전기장비 제조업,5
2024-02,이란,화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,이스라엘,고무 및 플라스틱제품 제조업,5
2024-02,이스라엘,금융업,2
2024-02,이스라엘,기타 기계 및 장비 제조업,4
2024-02,이스라엘,도매 및 상품 중개업,4
2024-02,이스라엘,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,이스라엘,자동차 및 부품 판매업,2
2024-02,이스라엘,전기장비 제조업,4
2024-02,이스라엘,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,이스라엘,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,이집트,1차 금속 제조업,5
2024-02,이집트,고무 및 플라스틱제품 제조업,3
2024-02,이집트,기타 기계 및 장비 제조업,5
2024-02,이집트,도매 및 상품 중개업,5
2024-02,이집트,섬유제품 제조업; 의복제외,2
2024-02,이집트,식료품 제조업,3
2024-02,이집트,의료  정밀  광학기기 및 시계 제조업,3
2024-02,이집트,자동차 및 부품 판매업,4
2024-02,이집트,자동차 및 트레일러 제조업,3
2024-02,이집트,전기장비 제조업,5
2024-02,이집트,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,이탈리아,1차 금속 제조업,3
2024-02,이탈리아,가구 제조업,1
2024-02,이탈리아,가죽  가방 및 신발 제조업,2
2024-02,이탈리아,개인 및 소비용품 수리업,4
2024-02,이탈리아,고무 및 플라스틱제품 제조업,3
2024-02,이탈리아,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,이탈리아,금융업,3
2024-02,이탈리아,기타 기계 및 장비 제조업,3
2024-02,이탈리아,기타 제품 제조업,2
2024-02,이탈리아,도매 및 상품 중개업,3
2024-02,이탈리아,비금속 광물제품 제조업,2
2024-02,이탈리아,섬유제품 제조업; 의복제외,3
2024-02,이탈리아,의료  정밀  광학기기 및 시계 제조업,2
2024-02,이탈리아,의료용 물질 및 의약품 제조업,1
2024-02,이탈리아,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,이탈리아,자동차 및 부품 판매업,4
2024-02,이탈리아,자동차 및 트레일러 제조업,2
2024-02,이탈리아,전기장비 제조업,4
2024-02,이탈리아,전문 서비스업,2
2024-02,이탈리아,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,이탈리아,펄프  종이 및 종이제품 제조업,1
2024-02,이탈리아,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,인도,1차 금속 제조업,5
2024-02,인도,가구 제조업,4
2024-02,인도,가죽  가방 및 신발 제조업,5
2024-02,인도,개인 및 소비용품 수리업,2
2024-02,인도,건축기술  엔지니어링 및 기타 과학기술 서비스업,5
2024-02,인도,고무 및 플라스틱제품 제조업,4
2024-02,인도,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,인도,기타 기계 및 장비 제조업,4
2024-02,인도,도매 및 상품 중개업,4
2024-02,인도,비금속 광물제품 제조업,4
2024-02,인도,섬유제품 제조업; 의복제외,4
2024-02,인도,식료품 제조업,4
2024-02,인도,우편 및 통신업,3
2024-02,인도,의료  정밀  광학기기 및 시계 제조업,3
2024-02,인도,의료용 물질 및 의약품 제조업,4
2024-02,인도,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,인도,자동차 및 부품 판매업,3
2024-02,인도,자동차 및 트레일러 제조업,5
2024-02,인도,전기  가스  증기 및 공기조절 공급업,2
2024-02,인도,전기장비 제조업,4
2024-02,인도,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,인도,종합 건설업,5
2024-02,인도,창고 및 운송관련 서비스업,2
2024-02,인도,출판업,3
2024-02,인도,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-02,인도,코크스  연탄 및 석유정제품 제조업,3
2024-02,인도,펄프  종이 및 종이제품 제조업,4
2024-02,인도,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,인도네시아,1차 금속 제조업,4
2024-02,인도네시아,가죽  가방 및 신발 제조업,2
2024-02,인도네시아,고무 및 플라스틱제품 제조업,5
2024-02,인도네시아,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,인도네시아,담배 제조업,2
2024-02,인도네시아,도매 및 상품 중개업,4
2024-02,인도네시아,섬유제품 제조업; 의복제외,4
2024-02,인도네시아,식료품 제조업,2
2024-02,인도네시아,의료용 물질 및 의약품 제조업,2
2024-02,인도네시아,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,인도네시아,자동차 및 부품 판매업,2
2024-02,인도네시아,자동차 및 트레일러 제조업,4
2024-02,인도네시아,전기장비 제조업,4
2024-02,인도네시아,전문직별 공사업,2
2024-02,인도네시아,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,인도네시아,창고 및 운송관련 서비스업,4
2024-02,인도네시아,펄프  종이 및 종이제품 제조업,2
2024-02,인도네시아,화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,일본,1차 금속 제조업,4
2024-02,일본,개인 및 소비용품 수리업,1
2024-02,일본,고무 및 플라스틱제품 제조업,3
2024-02,일본,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,일본,금융업,3
2024-02,일본,기타 기계 및 장비 제조업,3
2024-02,일본,기타 운송장비 제조업,1
2024-02,일본,기타 제품 제조업,4
2024-02,일본,도매 및 상품 중개업,3
2024-02,일본,비금속 광물제품 제조업,1
2024-02,일본,사업지원 서비스업,1
2024-02,일본,섬유제품 제조업; 의복제외,2
2024-02,일본,소매업; 자동차 제외,3
2024-02,일본,식료품 제조업,3
2024-02,일본,우편 및 통신업,2
2024-02,일본,음료 제조업,2
2024-02,일본,의료  정밀  광학기기 및 시계 제조업,4
2024-02,일본,의료용 물질 및 의약품 제조업,2
2024-02,일본,의복  의복 액세서리 및 모피제품 제조업,1
2024-02,일본,임대업; 부동산 제외,1
2024-02,일본,자동차 및 부품 판매업,2
2024-02,일본,자동차 및 트레일러 제조업,3
2024-02,일본,전기장비 제조업,3
2024-02,일본,전문직별 공사업,1
2024-02,일본,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,3
2024-02,일본,정보서비스업,1
2024-02,일본,종합 건설업,1
2024-02,일본,창고 및 운송관련 서비스업,1
2024-02,일본,출판업,2
2024-02,일본,코크스  연탄 및 석유정제품 제조업,1
2024-02,일본,펄프  종이 및 종이제품 제조업,1
2024-02,일본,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,자메이카,자동차 및 부품 판매업,5
2024-02,조지아,자동차 및 부품 판매업,3
2024-02,중국,1차 금속 제조업,5
2024-02,중국,가구 제조업,3
2024-02,중국,가죽  가방 및 신발 제조업,3
2024-02,중국,고무 및 플라스틱제품 제조업,4
2024-02,중국,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,중국,기타 기계 및 장비 제조업,5
2024-02,중국,기타 운송장비 제조업,3
2024-02,중국,기타 제품 제조업,2
2024-02,중국,도매 및 상품 중개업,5
2024-02,중국,비금속 광물제품 제조업,2
2024-02,중국,섬유제품 제조업; 의복제외,4
2024-02,중국,소매업; 자동차 제외,3
2024-02,중국,식료품 제조업,4
2024-02,중국,음료 제조업,3
2024-02,중국,의료  정밀  광학기기 및 시계 제조업,4
2024-02,중국,의료용 물질 및 의약품 제조업,2
2024-02,중국,의복  의복 액세서리 및 모피제품 제조업,3
2024-02,중국,자동차 및 부품 판매업,3
2024-02,중국,자동차 및 트레일러 제조업,4
2024-02,중국,전기장비 제조업,5
2024-02,중국,전문 서비스업,2
2024-02,중국,전문직별 공사업,2
2024-02,중국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,중국,창고 및 운송관련 서비스업,5
2024-02,중국,코크스  연탄 및 석유정제품 제조업,2
2024-02,중국,펄프  종이 및 종이제품 제조업,3
2024-02,중국,항공 운송업,3
2024-02,중국,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,지브랄타,도매 및 상품 중개업,1
2024-02,체코,1차 금속 제조업,1
2024-02,체코,고무 및 플라스틱제품 제조업,1
2024-02,체코,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,체코,기타 기계 및 장비 제조업,3
2024-02,체코,도매 및 상품 중개업,4
2024-02,체코,비금속 광물제품 제조업,2
2024-02,체코,섬유제품 제조업; 의복제외,2
2024-02,체코,자동차 및 부품 판매업,3
2024-02,체코,자동차 및 트레일러 제조업,4
2024-02,체코,전기장비 제조업,1
2024-02,체코,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,칠레,1차 금속 제조업,4
2024-02,칠레,고무 및 플라스틱제품 제조업,5
2024-02,칠레,금속가공제품 제조업; 기계 및 가구 제외,2
2024-02,칠레,금융업,2
2024-02,칠레,도매 및 상품 중개업,4
2024-02,칠레,소매업; 자동차 제외,2
2024-02,칠레,자동차 및 부품 판매업,4
2024-02,칠레,전기장비 제조업,4
2024-02,칠레,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,카자흐스탄,고무 및 플라스틱제품 제조업,2
2024-02,카자흐스탄,도매 및 상품 중개업,4
2024-02,카자흐스탄,비금속 광물제품 제조업,4
2024-02,카자흐스탄,자동차 및 부품 판매업,4
2024-02,카자흐스탄,자동차 및 트레일러 제조업,5
2024-02,카타르,건축기술  엔지니어링 및 기타 과학기술 서비스업,2
2024-02,카타르,도매 및 상품 중개업,4
2024-02,카타르,자동차 및 부품 판매업,2
2024-02,카타르,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,캄보디아,도매 및 상품 중개업,4
